"REF_DATE","GEO","DGUID","Labour force characteristics","Sex","Age group","Statistics","Data type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2017-11","Canada","2016A000011124","Population","Both sexes","55 to 64 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v101884802","1.1.1.9.1.1","5008.3","","","","1"
"2017-12","Canada","2016A000011124","Population","Both sexes","55 to 64 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v101884802","1.1.1.9.1.1","5015.7","","","","1"
"2018-01","Canada","2016A000011124","Population","Both sexes","55 to 64 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v101884802","1.1.1.9.1.1","5025.9","","","","1"
"2018-02","Canada","2016A000011124","Population","Both sexes","55 to 64 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v101884802","1.1.1.9.1.1","5032.7","","","","1"
"2018-03","Canada","2016A000011124","Population","Both sexes","55 to 64 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v101884802","1.1.1.9.1.1","5039.8","","","","1"
"2018-04","Canada","2016A000011124","Population","Both sexes","55 to 64 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v101884802","1.1.1.9.1.1","5048.8","","","","1"
"2018-05","Canada","2016A000011124","Population","Both sexes","55 to 64 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v101884802","1.1.1.9.1.1","5055.9","","","","1"
"2018-06","Canada","2016A000011124","Population","Both sexes","55 to 64 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v101884802","1.1.1.9.1.1","5063.1","","","","1"
"2018-07","Canada","2016A000011124","Population","Both sexes","55 to 64 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v101884802","1.1.1.9.1.1","5071.7","","","","1"
"2018-08","Canada","2016A000011124","Population","Both sexes","55 to 64 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v101884802","1.1.1.9.1.1","5078.3","","","","1"
"2018-09","Canada","2016A000011124","Population","Both sexes","55 to 64 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v101884802","1.1.1.9.1.1","5084.6","","","","1"
"2018-10","Canada","2016A000011124","Population","Both sexes","55 to 64 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v101884802","1.1.1.9.1.1","5090.8","","","","1"
"2018-11","Canada","2016A000011124","Population","Both sexes","55 to 64 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v101884802","1.1.1.9.1.1","5096.7","","","","1"
"2018-12","Canada","2016A000011124","Population","Both sexes","55 to 64 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v101884802","1.1.1.9.1.1","5102.5","","","","1"
"2019-01","Canada","2016A000011124","Population","Both sexes","55 to 64 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v101884802","1.1.1.9.1.1","5110.7","","","","1"
"2019-02","Canada","2016A000011124","Population","Both sexes","55 to 64 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v101884802","1.1.1.9.1.1","5115.5","","","","1"
"2019-03","Canada","2016A000011124","Population","Both sexes","55 to 64 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v101884802","1.1.1.9.1.1","5120.5","","","","1"
"2019-04","Canada","2016A000011124","Population","Both sexes","55 to 64 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v101884802","1.1.1.9.1.1","5126.7","","","","1"
"2019-05","Canada","2016A000011124","Population","Both sexes","55 to 64 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v101884802","1.1.1.9.1.1","5131.8","","","","1"
"2019-06","Canada","2016A000011124","Population","Both sexes","55 to 64 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v101884802","1.1.1.9.1.1","5137.2","","","","1"
"2019-07","Canada","2016A000011124","Population","Both sexes","55 to 64 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v101884802","1.1.1.9.1.1","5143.4","","","","1"
"2019-08","Canada","2016A000011124","Population","Both sexes","55 to 64 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v101884802","1.1.1.9.1.1","5147.7","","","","1"
"2019-09","Canada","2016A000011124","Population","Both sexes","55 to 64 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v101884802","1.1.1.9.1.1","5152.1","","","","1"
"2019-10","Canada","2016A000011124","Population","Both sexes","55 to 64 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v101884802","1.1.1.9.1.1","5155.7","","","","1"
"2019-11","Canada","2016A000011124","Population","Both sexes","55 to 64 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v101884802","1.1.1.9.1.1","5158.6","","","","1"
"2019-12","Canada","2016A000011124","Population","Both sexes","55 to 64 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v101884802","1.1.1.9.1.1","5161.3","","","","1"
"2020-01","Canada","2016A000011124","Population","Both sexes","55 to 64 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v101884802","1.1.1.9.1.1","5163.8","","","","1"
"2020-02","Canada","2016A000011124","Population","Both sexes","55 to 64 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v101884802","1.1.1.9.1.1","5166.2","","","","1"
"2015-02","Canada","2016A000011124","Population","Males","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062845","1.1.2.2.1.1","2275.7","","","","1"
"2015-03","Canada","2016A000011124","Population","Males","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062845","1.1.2.2.1.1","2274.3","","","","1"
"2015-04","Canada","2016A000011124","Population","Males","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062845","1.1.2.2.1.1","2273.3","","","","1"
"2015-05","Canada","2016A000011124","Population","Males","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062845","1.1.2.2.1.1","2272.2","","","","1"
"2015-06","Canada","2016A000011124","Population","Males","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062845","1.1.2.2.1.1","2270.6","","","","1"
"2015-07","Canada","2016A000011124","Population","Males","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062845","1.1.2.2.1.1","2269.7","","","","1"
"2015-08","Canada","2016A000011124","Population","Males","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062845","1.1.2.2.1.1","2268.4","","","","1"
"2015-09","Canada","2016A000011124","Population","Males","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062845","1.1.2.2.1.1","2266.4","","","","1"
"2015-10","Canada","2016A000011124","Population","Males","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062845","1.1.2.2.1.1","2264.7","","","","1"
"2015-11","Canada","2016A000011124","Population","Males","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062845","1.1.2.2.1.1","2262.8","","","","1"
"2015-12","Canada","2016A000011124","Population","Males","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062845","1.1.2.2.1.1","2260.6","","","","1"
"2016-01","Canada","2016A000011124","Population","Males","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062845","1.1.2.2.1.1","2258.5","","","","1"
"2016-02","Canada","2016A000011124","Population","Males","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062845","1.1.2.2.1.1","2256.2","","","","1"
"2016-03","Canada","2016A000011124","Population","Males","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062845","1.1.2.2.1.1","2254.7","","","","1"
"2016-04","Canada","2016A000011124","Population","Males","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062845","1.1.2.2.1.1","2252.7","","","","1"
"2016-05","Canada","2016A000011124","Population","Males","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062845","1.1.2.2.1.1","2250.4","","","","1"
"2016-06","Canada","2016A000011124","Population","Males","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062845","1.1.2.2.1.1","2249.2","","","","1"
"2016-07","Canada","2016A000011124","Population","Males","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062845","1.1.2.2.1.1","2249.8","","","","1"
"2016-08","Canada","2016A000011124","Population","Males","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062845","1.1.2.2.1.1","2245.8","","","","1"
"2016-09","Canada","2016A000011124","Population","Males","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062845","1.1.2.2.1.1","2244.3","","","","1"
"2016-10","Canada","2016A000011124","Population","Males","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062845","1.1.2.2.1.1","2242.5","","","","1"
"2016-11","Canada","2016A000011124","Population","Males","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062845","1.1.2.2.1.1","2240.6","","","","1"
"2016-12","Canada","2016A000011124","Population","Males","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062845","1.1.2.2.1.1","2239.0","","","","1"
"2017-01","Canada","2016A000011124","Population","Males","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062845","1.1.2.2.1.1","2237.0","","","","1"
"2017-02","Canada","2016A000011124","Population","Males","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062845","1.1.2.2.1.1","2235.7","","","","1"
"2017-03","Canada","2016A000011124","Population","Males","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062845","1.1.2.2.1.1","2235.1","","","","1"
"2017-04","Canada","2016A000011124","Population","Males","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062845","1.1.2.2.1.1","2234.4","","","","1"
"2017-05","Canada","2016A000011124","Population","Males","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062845","1.1.2.2.1.1","2233.6","","","","1"
"2017-06","Canada","2016A000011124","Population","Males","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062845","1.1.2.2.1.1","2233.4","","","","1"
"2017-07","Canada","2016A000011124","Population","Males","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062845","1.1.2.2.1.1","2233.1","","","","1"
"2017-08","Canada","2016A000011124","Population","Males","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062845","1.1.2.2.1.1","2232.5","","","","1"
"2017-09","Canada","2016A000011124","Population","Males","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062845","1.1.2.2.1.1","2232.2","","","","1"
"2017-10","Canada","2016A000011124","Population","Males","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062845","1.1.2.2.1.1","2232.0","","","","1"
"2017-11","Canada","2016A000011124","Population","Males","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062845","1.1.2.2.1.1","2231.7","","","","1"
"2017-12","Canada","2016A000011124","Population","Males","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062845","1.1.2.2.1.1","2231.6","","","","1"
"2018-01","Canada","2016A000011124","Population","Males","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062845","1.1.2.2.1.1","2232.0","","","","1"
"2018-02","Canada","2016A000011124","Population","Males","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062845","1.1.2.2.1.1","2232.4","","","","1"
"2018-03","Canada","2016A000011124","Population","Males","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062845","1.1.2.2.1.1","2233.0","","","","1"
"2018-04","Canada","2016A000011124","Population","Males","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062845","1.1.2.2.1.1","2233.9","","","","1"
"2018-05","Canada","2016A000011124","Population","Males","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062845","1.1.2.2.1.1","2234.7","","","","1"
"2018-06","Canada","2016A000011124","Population","Males","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062845","1.1.2.2.1.1","2236.1","","","","1"
"2018-07","Canada","2016A000011124","Population","Males","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062845","1.1.2.2.1.1","2237.8","","","","1"
"2018-08","Canada","2016A000011124","Population","Males","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062845","1.1.2.2.1.1","2238.7","","","","1"
"2018-09","Canada","2016A000011124","Population","Males","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062845","1.1.2.2.1.1","2239.1","","","","1"
"2018-10","Canada","2016A000011124","Population","Males","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062845","1.1.2.2.1.1","2239.8","","","","1"
"2018-11","Canada","2016A000011124","Population","Males","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062845","1.1.2.2.1.1","2240.3","","","","1"
"2018-12","Canada","2016A000011124","Population","Males","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062845","1.1.2.2.1.1","2241.3","","","","1"
"2019-01","Canada","2016A000011124","Population","Males","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062845","1.1.2.2.1.1","2243.1","","","","1"
"2019-02","Canada","2016A000011124","Population","Males","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062845","1.1.2.2.1.1","2243.7","","","","1"
"2019-03","Canada","2016A000011124","Population","Males","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062845","1.1.2.2.1.1","2245.3","","","","1"
"2019-04","Canada","2016A000011124","Population","Males","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062845","1.1.2.2.1.1","2247.5","","","","1"
"2019-05","Canada","2016A000011124","Population","Males","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062845","1.1.2.2.1.1","2249.2","","","","1"
